Drug	Tumor	Replica	Day	Concentration	Number_dead	Number_live
Cisplatin	12	4	4	1	238	187
Cisplatin	12	4	4	1	252	197
Cisplatin	12	4	4	1	298	206
Cisplatin	12	4	4	1	241	161
Cisplatin	12	4	4	1	240	161
Cisplatin	12	4	4	1	276	166
Cisplatin	12	4	4	1	221	155
Control	13	1	0	0	81	441
Control	13	1	0	0	68	438
Control	13	1	0	0	51	433
Control	13	1	0	0	58	402
Control	13	1	0	0	58	402
Control	13	1	0	0	46	450
Control	13	1	0	0	44	418
Control	13	1	0	0	52	425
Control	13	1	0	0	31	408
Control	13	1	1	0	81	250
Control	13	1	1	0	87	267
Control	13	1	1	0	72	257
Control	13	1	1	0	75	252
Control	13	1	1	0	61	243
Control	13	1	1	0	54	186
Control	13	1	1	0	27	106
Control	13	1	1	0	9	34
Control	13	2	1	0	357	500
Control	13	2	1	0	163	371
Control	13	2	1	0	261	391
Control	13	2	1	0	215	377
Control	13	2	1	0	280	427
Control	13	2	1	0	249	357
Control	13	2	1	0	234	332
Control	13	2	1	0	210	358
Control	13	2	1	0	163	371
Control	13	1	2	0	33	205
Control	13	1	2	0	177	195
Control	13	1	2	0	104	158
Control	13	1	2	0	76	131
Control	13	1	2	0	25	87
Control	13	1	2	0	40	86
Control	13	1	2	0	27	77
Control	13	1	2	0	34	92
Control	13	1	2	0	141	201
Control	13	2	2	0	377	265
Control	13	2	2	0	235	232
Control	13	2	2	0	179	204
Control	13	2	2	0	91	144
Control	13	2	2	0	168	132
Control	13	2	2	0	139	131
Control	13	2	2	0	139	131
Control	13	2	2	0	122	155
Control	13	2	2	0	184	199
Control	13	1	3	0	114	166
Control	13	1	3	0	112	147
Control	13	1	3	0	142	155
Control	13	1	3	0	109	159
Control	13	1	3	0	96	146
Control	13	1	3	0	51	110
Control	13	1	3	0	30	79
Control	13	1	3	0	70	99
Control	13	1	3	0	92	107
Control	13	2	3	0	190	159
Control	13	2	3	0	139	166
Control	13	2	3	0	156	197
Control	13	2	3	0	111	176
Control	13	2	3	0	88	148
Control	13	2	3	0	111	181
Control	13	2	3	0	97	124
Control	13	2	3	0	77	145
Cisplatin	13	1	0	1	174	464
Cisplatin	13	1	0	1	156	473
Cisplatin	13	1	0	1	129	430
Cisplatin	13	1	0	1	132	437
Cisplatin	13	1	0	1	109	469
Cisplatin	13	1	0	1	137	465
Cisplatin	13	1	0	1	112	484
Cisplatin	13	1	0	1	104	438
Cisplatin	13	1	0	1	108	455
Cisplatin	13	1	3	1	285	220
Cisplatin	13	1	3	1	164	185
Cisplatin	13	1	3	1	126	142
Cisplatin	13	1	3	1	108	126
Cisplatin	13	1	3	1	130	134
Cisplatin	13	1	3	1	104	132
Cisplatin	13	1	3	1	134	118
Cisplatin	13	1	3	1	90	124
Cisplatin	13	1	3	1	154	127
Cisplatin	13	2	3	1	175	151
Cisplatin	13	2	3	1	193	171
Cisplatin	13	2	3	1	125	159
Cisplatin	13	2	3	1	142	134
Cisplatin	13	2	3	1	118	144
Cisplatin	13	2	3	1	86	120
Cisplatin	13	2	3	1	141	135
Cisplatin	13	2	3	1	99	121
Cisplatin	13	2	3	1	154	141
Cisplatin	13	1	4	1	219	287
Cisplatin	13	1	4	1	275	302
Cisplatin	13	1	4	1	301	289
Cisplatin	13	1	4	1	215	230
Cisplatin	13	1	4	1	253	276
Cisplatin	13	1	4	1	298	277
Cisplatin	13	1	4	1	265	248
Cisplatin	13	1	4	1	138	217
Cisplatin	13	1	4	1	251	289
Cisplatin	13	1	1	10	401	584
Cisplatin	13	1	1	10	331	493
Cisplatin	13	1	1	10	322	460
Cisplatin	13	1	1	10	289	452
Cisplatin	13	1	1	10	322	509
Cisplatin	13	1	1	10	256	452
Cisplatin	13	1	1	10	251	432
Cisplatin	13	1	1	10	233	383
Cisplatin	13	1	1	10	249	386
Cisplatin	13	2	1	10	326	433
Cisplatin	13	2	1	10	375	423
Cisplatin	13	2	1	10	381	434
Cisplatin	13	2	1	10	354	415
Cisplatin	13	2	1	10	357	408
Cisplatin	13	2	1	10	317	388
Cisplatin	13	2	1	10	294	390
Cisplatin	13	2	1	10	285	361
Cisplatin	13	2	1	10	241	409
Cisplatin	13	1	2	10	374	260
Cisplatin	13	1	2	10	292	254
Cisplatin	13	1	2	10	232	227
Cisplatin	13	1	2	10	213	170
Cisplatin	13	1	2	10	182	139
Cisplatin	13	1	2	10	164	145
Cisplatin	13	1	2	10	174	119
Cisplatin	13	1	2	10	148	120
Cisplatin	13	1	2	10	126	121
Cisplatin	13	2	2	10	301	209
Cisplatin	13	2	2	10	174	116
Cisplatin	13	2	2	10	116	53
Cisplatin	13	2	2	10	50	36
Cisplatin	13	2	2	10	43	18
Cisplatin	13	2	2	10	29	12
Cisplatin	13	2	2	10	81	64
Cisplatin	13	2	2	10	222	138
Cisplatin	13	1	3	10	350	163
Cisplatin	13	1	3	10	247	146
Cisplatin	13	1	3	10	145	99
Cisplatin	13	1	3	10	132	84
Cisplatin	13	1	3	10	95	93
Cisplatin	13	1	3	10	93	67
Cisplatin	13	1	3	10	86	68
Cisplatin	13	1	3	10	98	91
Cisplatin	13	1	3	10	217	85
Cisplatin	13	2	3	10	248	168
Cisplatin	13	2	3	10	172	123
Cisplatin	13	2	3	10	197	143
Cisplatin	13	2	3	10	225	139
Cisplatin	13	2	3	10	197	147
Cisplatin	13	2	3	10	182	136
Cisplatin	13	2	3	10	201	104
Cisplatin	13	2	3	10	126	116
Cisplatin	13	2	3	10	121	113
Cisplatin	13	1	4	10	242	26
Cisplatin	13	1	4	10	326	75
Cisplatin	13	1	4	10	341	66
Cisplatin	13	1	4	10	375	73
Cisplatin	13	1	4	10	285	71
Cisplatin	13	1	4	10	291	56
Cisplatin	13	1	4	10	252	47
Cisplatin	13	1	4	10	330	71
Cisplatin	13	1	4	10	342	68
Cisplatin	13	2	4	10	518	165
Cisplatin	13	2	4	10	621	163
Cisplatin	13	2	4	10	521	173
Cisplatin	13	2	4	10	518	125
Cisplatin	13	2	4	10	502	169
Cisplatin	13	2	4	10	412	149
Cisplatin	13	2	4	10	482	91
Cisplatin	13	2	4	10	529	121
Cisplatin	13	2	4	10	503	142
Cisplatin	13	1	1	50	307	413
Cisplatin	13	1	1	50	379	425
Cisplatin	13	1	1	50	344	432
Cisplatin	13	1	1	50	354	395
Cisplatin	13	1	1	50	336	406
Cisplatin	13	1	1	50	277	332
Cisplatin	13	1	1	50	338	417
Cisplatin	13	1	1	50	354	419
Cisplatin	13	1	1	50	281	362
Cisplatin	13	2	1	50	480	548
Cisplatin	13	2	1	50	410	576
Cisplatin	13	2	1	50	323	444
Cisplatin	13	2	1	50	322	461
Cisplatin	13	2	1	50	280	402
Cisplatin	13	2	1	50	395	448
Cisplatin	13	2	1	50	349	456
Cisplatin	13	2	1	50	300	452
Cisplatin	13	2	1	50	328	421
Cisplatin	13	1	2	50	609	276
Cisplatin	13	1	2	50	578	278
Cisplatin	13	1	2	50	550	247
Cisplatin	13	1	2	50	548	255
Cisplatin	13	1	2	50	526	296
Cisplatin	13	1	2	50	459	288
Cisplatin	13	1	2	50	406	251
Cisplatin	13	1	2	50	336	230
Cisplatin	13	1	2	50	387	152
Cisplatin	13	2	2	50	303	147
Cisplatin	13	2	2	50	257	144
Cisplatin	13	2	2	50	201	115
Cisplatin	13	2	2	50	195	90
Cisplatin	13	2	2	50	164	88
Cisplatin	13	2	2	50	122	91
Cisplatin	13	2	2	50	162	54
Cisplatin	13	2	2	50	198	66
Cisplatin	13	1	3	50	338	47
Cisplatin	13	1	3	50	248	37
Cisplatin	13	1	3	50	213	46
Cisplatin	13	1	3	50	197	33
Cisplatin	13	1	3	50	191	38
Cisplatin	13	1	3	50	179	30
Cisplatin	13	1	3	50	174	25
Cisplatin	13	1	3	50	171	19
Cisplatin	13	1	3	50	242	14
Cisplatin	13	2	3	50	250	56
Cisplatin	13	2	3	50	171	52
Cisplatin	13	2	3	50	102	32
Cisplatin	13	2	3	50	74	31
Cisplatin	13	2	3	50	59	21
Cisplatin	13	2	3	50	35	28
Cisplatin	13	2	3	50	28	13
Cisplatin	13	2	3	50	51	23
Cisplatin	13	2	3	50	80	25
Cisplatin	13	3	3	50	231	54
Cisplatin	13	3	3	50	251	32
Cisplatin	13	3	3	50	203	47
Cisplatin	13	3	3	50	166	49
Cisplatin	13	3	3	50	133	28
Cisplatin	13	3	3	50	112	24
Cisplatin	13	3	3	50	73	19
Cisplatin	13	3	3	50	80	15
Cisplatin	13	3	3	50	42	15
Control	15	1	0	0	68	520
Control	15	1	0	0	61	470
Control	15	1	0	0	49	489
Control	15	1	0	0	55	451
Control	15	1	0	0	50	471
Control	15	1	0	0	64	456
Control	15	1	0	0	48	467
Control	15	1	0	0	51	451
Control	15	1	0	0	44	511
Control	15	1	1	0	174	444
Control	15	1	1	0	202	477
Control	15	1	1	0	212	477
Control	15	1	1	0	178	453
Control	15	1	1	0	174	424
Control	15	1	1	0	182	428
Control	15	1	1	0	145	425
Control	15	1	1	0	161	420
Control	15	1	1	0	162	454
Control	15	2	1	0	244	482
Control	15	2	1	0	251	436
Control	15	2	1	0	264	492
Control	15	2	1	0	253	478
Control	15	2	1	0	213	502
Control	15	2	1	0	256	492
Control	15	2	1	0	286	504
Control	15	2	1	0	260	492
Control	15	2	1	0	230	512
Control	15	1	2	0	280	277
Control	15	1	2	0	367	263
Control	15	1	2	0	403	291
Control	15	1	2	0	383	307
Control	15	1	2	0	303	236
Control	15	1	2	0	284	272
Control	15	1	2	0	208	229
Control	15	1	2	0	318	287
Control	15	1	2	0	296	267
Control	15	2	2	0	242	290
Control	15	2	2	0	268	319
Control	15	2	2	0	217	255
Control	15	2	2	0	195	283
Control	15	2	2	0	137	248
Control	15	2	2	0	174	223
Control	15	2	2	0	167	253
Control	15	2	2	0	134	248
Control	15	2	2	0	165	260
Control	15	1	3	0	206	226
Control	15	1	3	0	118	205
Control	15	1	3	0	55	151
Control	15	1	3	0	68	191
Control	15	1	3	0	65	179
Control	15	1	3	0	81	154
Control	15	1	3	0	76	125
Control	15	1	3	0	61	115
Control	15	1	3	0	80	127
Control	15	2	3	0	187	257
Control	15	2	3	0	125	239
Control	15	2	3	0	85	243
Control	15	2	3	0	62	178
Control	15	2	3	0	74	196
Control	15	2	3	0	53	164
Control	15	2	3	0	42	132
Control	15	2	3	0	30	88
Control	15	2	3	0	82	107
Control	15	1	4	0	8	15
Control	15	1	4	0	11	38
Control	15	1	4	0	41	68
Control	15	1	4	0	53	60
Control	15	1	4	0	32	74
Control	15	1	4	0	13	74
Control	15	1	4	0	120	118
Control	15	1	4	0	60	89
Control	15	1	4	0	81	105
Cisplatin	15	1	0	1	57	527
Cisplatin	15	1	0	1	56	529
Cisplatin	15	1	0	1	48	528
Cisplatin	15	1	0	1	40	504
Cisplatin	15	1	0	1	23	496
Cisplatin	15	1	0	1	15	440
Cisplatin	15	1	0	1	20	453
Cisplatin	15	1	0	1	17	462
Cisplatin	15	1	0	1	30	471
Cisplatin	15	1	3	1	246	244
Cisplatin	15	1	3	1	242	223
Cisplatin	15	1	3	1	198	200
Cisplatin	15	1	3	1	152	166
Cisplatin	15	1	3	1	133	142
Cisplatin	15	1	3	1	129	132
Cisplatin	15	1	3	1	110	80
Cisplatin	15	1	3	1	69	63
Cisplatin	15	1	3	1	156	157
Cisplatin	15	2	3	1	329	294
Cisplatin	15	2	3	1	264	259
Cisplatin	15	2	3	1	239	233
Cisplatin	15	2	3	1	220	215
Cisplatin	15	2	3	1	188	247
Cisplatin	15	2	3	1	213	229
Cisplatin	15	2	3	1	144	220
Cisplatin	15	2	3	1	120	191
Cisplatin	15	2	3	1	221	245
Cisplatin	15	1	4	1	209	260
Cisplatin	15	1	4	1	262	270
Cisplatin	15	1	4	1	235	239
Cisplatin	15	1	4	1	212	276
Cisplatin	15	1	4	1	228	255
Cisplatin	15	1	4	1	229	261
Cisplatin	15	1	4	1	117	230
Cisplatin	15	1	4	1	100	217
Cisplatin	15	1	4	1	158	227
Cisplatin	15	1	1	10	271	465
Cisplatin	15	1	1	10	270	475
Cisplatin	15	1	1	10	255	446
Cisplatin	15	1	1	10	294	482
Cisplatin	15	1	1	10	248	483
Cisplatin	15	1	1	10	304	489
Cisplatin	15	1	1	10	319	575
Cisplatin	15	1	1	10	360	613
Cisplatin	15	1	1	10	381	606
Cisplatin	15	2	1	10	287	507
Cisplatin	15	2	1	10	250	448
Cisplatin	15	2	1	10	196	394
Cisplatin	15	2	1	10	227	476
Cisplatin	15	2	1	10	230	463
Cisplatin	15	2	1	10	247	453
Cisplatin	15	2	1	10	264	494
Cisplatin	15	2	1	10	276	478
Cisplatin	15	2	1	10	280	513
Cisplatin	15	1	2	10	390	315
Cisplatin	15	1	2	10	324	299
Cisplatin	15	1	2	10	287	253
Cisplatin	15	1	2	10	258	269
Cisplatin	15	1	2	10	262	285
Cisplatin	15	1	2	10	290	279
Cisplatin	15	1	2	10	258	279
Cisplatin	15	1	2	10	258	316
Cisplatin	15	1	2	10	205	258
Cisplatin	15	2	2	10	359	361
Cisplatin	15	2	2	10	235	333
Cisplatin	15	2	2	10	258	326
Cisplatin	15	2	2	10	167	284
Cisplatin	15	2	2	10	219	290
Cisplatin	15	2	2	10	195	267
Cisplatin	15	2	2	10	166	247
Cisplatin	15	2	2	10	100	266
Cisplatin	15	2	2	10	170	262
Cisplatin	15	1	3	10	272	223
Cisplatin	15	1	3	10	209	199
Cisplatin	15	1	3	10	184	205
Cisplatin	15	1	3	10	126	218
Cisplatin	15	1	3	10	207	242
Cisplatin	15	1	3	10	148	194
Cisplatin	15	1	3	10	130	196
Cisplatin	15	1	3	10	118	170
Cisplatin	15	1	3	10	117	185
Cisplatin	15	2	3	10	256	218
Cisplatin	15	2	3	10	212	230
Cisplatin	15	2	3	10	163	207
Cisplatin	15	2	3	10	146	181
Cisplatin	15	2	3	10	144	178
Cisplatin	15	2	3	10	133	202
Cisplatin	15	2	3	10	199	180
Cisplatin	15	2	3	10	192	248
Cisplatin	15	2	3	10	245	245
Cisplatin	15	1	4	10	538	359
Cisplatin	15	1	4	10	515	235
Cisplatin	15	1	4	10	535	364
Cisplatin	15	1	4	10	450	319
Cisplatin	15	1	4	10	495	362
Cisplatin	15	1	4	10	396	237
Cisplatin	15	1	4	10	468	344
Cisplatin	15	1	4	10	464	357
Cisplatin	15	1	4	10	466	362
Cisplatin	15	2	4	10	284	159
Cisplatin	15	2	4	10	272	165
Cisplatin	15	2	4	10	250	169
Cisplatin	15	2	4	10	277	137
Cisplatin	15	2	4	10	216	127
Cisplatin	15	2	4	10	239	133
Cisplatin	15	2	4	10	256	151
Cisplatin	15	2	4	10	292	168
Cisplatin	15	2	4	10	371	176
Cisplatin	15	1	1	50	225	439
Cisplatin	15	1	1	50	291	483
Cisplatin	15	1	1	50	308	431
Cisplatin	15	1	1	50	293	479
Cisplatin	15	1	1	50	305	473
Cisplatin	15	1	1	50	351	469
Cisplatin	15	1	1	50	333	498
Cisplatin	15	1	1	50	242	527
Cisplatin	15	2	1	50	293	466
Cisplatin	15	2	1	50	339	498
Cisplatin	15	2	1	50	312	468
Cisplatin	15	2	1	50	270	474
Cisplatin	15	2	1	50	256	499
Cisplatin	15	2	1	50	240	481
Cisplatin	15	2	1	50	254	465
Cisplatin	15	2	1	50	188	472
Cisplatin	15	2	1	50	173	451
Cisplatin	15	1	2	50	552	348
Cisplatin	15	1	2	50	596	321
Cisplatin	15	1	2	50	497	315
Cisplatin	15	1	2	50	436	270
Cisplatin	15	1	2	50	557	326
Cisplatin	15	1	2	50	493	303
Cisplatin	15	1	2	50	489	274
Cisplatin	15	1	2	50	460	254
Cisplatin	15	1	2	50	385	276
Cisplatin	15	2	2	50	358	191
Cisplatin	15	2	2	50	323	203
Cisplatin	15	2	2	50	246	167
Cisplatin	15	2	2	50	221	162
Cisplatin	15	2	2	50	219	152
Cisplatin	15	2	2	50	173	107
Cisplatin	15	2	2	50	193	122
Cisplatin	15	2	2	50	135	62
Cisplatin	15	2	2	50	348	149
Cisplatin	15	1	3	50	279	89
Cisplatin	15	1	3	50	206	49
Cisplatin	15	1	3	50	117	63
Cisplatin	15	1	3	50	133	46
Cisplatin	15	1	3	50	136	32
Cisplatin	15	1	3	50	107	36
Cisplatin	15	1	3	50	118	36
Cisplatin	15	1	3	50	247	54
Cisplatin	15	2	3	50	414	80
Cisplatin	15	2	3	50	359	103
Cisplatin	15	2	3	50	339	93
Cisplatin	15	2	3	50	261	89
Cisplatin	15	2	3	50	264	43
Cisplatin	15	2	3	50	364	100
Cisplatin	15	2	3	50	370	114
Cisplatin	15	2	3	50	383	101
Cisplatin	15	2	3	50	376	60
Cisplatin	15	3	3	50	212	64
Cisplatin	15	3	3	50	150	42
Cisplatin	15	3	3	50	156	39
Cisplatin	15	3	3	50	121	35
Cisplatin	15	3	3	50	87	30
Cisplatin	15	3	3	50	77	16
Cisplatin	15	3	3	50	57	14
Cisplatin	15	3	3	50	48	18
Cisplatin	15	3	3	50	81	22
Control	16	1	0	0	69	283
Control	16	1	0	0	56	281
Control	16	1	0	0	72	305
Control	16	1	0	0	63	304
Control	16	1	0	0	61	318
Control	16	1	0	0	75	317
Control	16	1	0	0	84	363
Control	16	1	0	0	57	335
Control	16	1	1	0	20	153
Control	16	1	1	0	16	241
Control	16	1	1	0	18	220
Control	16	1	1	0	15	248
Control	16	1	1	0	31	186
Control	16	1	1	0	14	220
Control	16	1	1	0	31	254
Control	16	1	1	0	26	305
Control	16	1	1	0	21	276
Control	16	1	1	0	33	251
Control	16	2	1	0	101	248
Control	16	2	1	0	62	109
Control	16	2	1	0	82	247
Control	16	2	1	0	60	253
Control	16	2	1	0	83	263
Control	16	2	1	0	58	231
Control	16	2	1	0	76	239
Control	16	2	1	0	65	243
Control	16	2	1	0	56	222
Control	16	2	1	0	73	234
Control	16	1	2	0	14	48
Control	16	1	2	0	31	96
Control	16	1	2	0	53	149
Control	16	1	2	0	65	144
Control	16	1	2	0	99	150
Control	16	1	2	0	97	165
Control	16	1	2	0	120	191
Control	16	1	2	0	112	196
Control	16	1	2	0	158	201
Control	16	2	2	0	131	186
Control	16	2	2	0	88	157
Control	16	2	2	0	98	171
Control	16	2	2	0	79	162
Control	16	2	2	0	96	161
Control	16	2	2	0	65	123
Control	16	2	2	0	62	133
Control	16	2	2	0	65	131
Control	16	2	2	0	83	132
Control	16	2	2	0	96	135
Control	16	1	3	0	15	38
Control	16	1	3	0	4	45
Control	16	1	3	0	6	63
Control	16	2	3	0	1	13
Control	16	2	3	0	2	30
Control	16	2	3	0	3	36
Control	16	2	3	0	12	57
Control	16	2	3	0	51	74
Control	16	1	4	0	36	70
Control	16	1	4	0	7	65
Control	16	1	4	0	3	37
Control	16	1	4	0	13	17
Control	16	1	4	0	10	22
Control	16	1	4	0	20	34
Control	16	1	4	0	7	9
Control	16	1	4	0	32	39
Control	16	2	4	0	11	31
Control	16	2	4	0	18	65
Control	16	2	4	0	16	62
Control	16	2	4	0	21	57
Control	16	2	4	0	35	66
Control	16	2	4	0	60	61
Control	16	2	4	0	55	84
Control	16	2	4	0	104	70
Control	16	3	4	0	60	54
Control	16	3	4	0	57	62
Control	16	3	4	0	61	80
Control	16	3	4	0	30	71
Control	16	3	4	0	12	59
Control	16	3	4	0	10	60
Control	16	3	4	0	1	43
Control	16	3	4	0	2	34
Cisplatin	16	1	0	1	74	321
Cisplatin	16	1	0	1	90	338
Cisplatin	16	1	0	1	74	374
Cisplatin	16	1	0	1	65	345
Cisplatin	16	1	0	1	74	352
Cisplatin	16	1	0	1	74	370
Cisplatin	16	1	0	1	71	332
Cisplatin	16	1	0	1	82	376
Cisplatin	16	1	0	1	74	365
Cisplatin	16	1	1	1	72	255
Cisplatin	16	1	1	1	61	219
Cisplatin	16	1	1	1	94	242
Cisplatin	16	1	1	1	95	222
Cisplatin	16	1	1	1	88	199
Cisplatin	16	1	1	1	96	231
Cisplatin	16	1	1	1	89	220
Cisplatin	16	1	1	1	97	229
Cisplatin	16	1	1	1	76	222
Cisplatin	16	2	1	1	50	210
Cisplatin	16	2	1	1	9	187
Cisplatin	16	2	1	1	9	224
Cisplatin	16	2	1	1	18	194
Cisplatin	16	2	1	1	40	262
Cisplatin	16	2	1	1	40	293
Cisplatin	16	2	1	1	54	299
Cisplatin	16	2	1	1	42	262
Cisplatin	16	2	1	1	47	259
Cisplatin	16	2	1	1	30	256
Cisplatin	16	3	1	1	17	145
Cisplatin	16	3	1	1	7	92
Cisplatin	16	3	1	1	11	34
Cisplatin	16	3	1	1	14	116
Cisplatin	16	3	1	1	11	142
Cisplatin	16	3	1	1	12	161
Cisplatin	16	3	1	1	17	153
Cisplatin	16	3	1	1	8	80
Cisplatin	16	3	1	1	18	146
Cisplatin	16	1	2	1	141	209
Cisplatin	16	1	2	1	97	164
Cisplatin	16	1	2	1	92	180
Cisplatin	16	1	2	1	57	150
Cisplatin	16	1	2	1	39	131
Cisplatin	16	1	2	1	36	104
Cisplatin	16	1	2	1	41	81
Cisplatin	16	1	2	1	38	84
Cisplatin	16	2	2	1	153	259
Cisplatin	16	2	2	1	129	202
Cisplatin	16	2	2	1	64	217
Cisplatin	16	2	2	1	48	167
Cisplatin	16	2	2	1	27	133
Cisplatin	16	2	2	1	28	74
Cisplatin	16	2	2	1	28	3
Cisplatin	16	2	2	1	50	43
Cisplatin	16	3	2	1	45	26
Cisplatin	16	3	2	1	17	7
Cisplatin	16	3	2	1	18	170
Cisplatin	16	3	2	1	67	177
Cisplatin	16	3	2	1	57	169
Cisplatin	16	3	2	1	123	215
Cisplatin	16	3	2	1	123	215
Cisplatin	16	3	2	1	183	203
Cisplatin	16	1	4	20	80	38
Cisplatin	16	1	4	20	59	49
Cisplatin	16	1	4	20	35	50
Cisplatin	16	1	4	20	43	39
Cisplatin	16	1	4	20	54	45
Cisplatin	16	1	4	20	49	37
Cisplatin	16	1	4	20	102	63
Cisplatin	16	1	4	20	135	52
Cisplatin	16	1	4	20	169	78
Cisplatin	16	2	4	20	75	97
Cisplatin	16	2	4	20	38	89
Cisplatin	16	2	4	20	33	63
Cisplatin	16	2	4	20	18	47
Cisplatin	16	2	4	20	17	47
Cisplatin	16	2	4	20	10	43
Cisplatin	16	2	4	20	52	52
Cisplatin	16	2	4	20	103	66
Cisplatin	16	3	4	20	30	43
Cisplatin	16	3	4	20	8	34
Cisplatin	16	3	4	20	6	34
Cisplatin	16	3	4	20	8	43
Cisplatin	16	3	4	20	19	53
Cisplatin	16	3	4	20	31	65
Cisplatin	16	3	4	20	18	43
Cisplatin	16	3	4	20	22	59
Cisplatin	16	3	4	20	48	46
Cisplatin	16	1	4	50	69	18
Cisplatin	16	1	4	50	42	10
Cisplatin	16	1	4	50	43	11
Cisplatin	16	1	4	50	40	12
Cisplatin	16	1	4	50	30	7
Cisplatin	16	1	4	50	30	5
Cisplatin	16	1	4	50	34	5
Cisplatin	16	1	4	50	45	12
Cisplatin	16	1	4	50	104	17
Cisplatin	16	2	4	50	208	107
Cisplatin	16	2	4	50	109	57
Cisplatin	16	2	4	50	91	44
Cisplatin	16	2	4	50	67	25
Cisplatin	16	2	4	50	63	36
Cisplatin	16	2	4	50	71	34
Cisplatin	16	2	4	50	92	26
Cisplatin	16	2	4	50	79	26
Cisplatin	16	2	4	50	81	32
Cisplatin	16	3	4	50	215	71
Cisplatin	16	3	4	50	204	47
Cisplatin	16	3	4	50	84	21
Cisplatin	16	3	4	50	51	16
Cisplatin	16	3	4	50	57	20
Cisplatin	16	3	4	50	72	21
Cisplatin	16	3	4	50	80	24
Cisplatin	16	3	4	50	109	33
